Time,"Time Code","Country Name","Country Code","GDP (current US$) [NY.GDP.MKTP.CD]","GDP growth (annual %) [NY.GDP.MKTP.KD.ZG]","GDP per capita (current US$) [NY.GDP.PCAP.CD]","GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG]","Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]","Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]"
2014,"YR2014","Turkey","TUR","798797266164.039","3.02011821310668","10303.8988002501","1.29237106439082","8.2709445239656","8.85457271364333","9.89999961853027"
2014,"YR2014","Turkmenistan","TKM","43485614035.0877","10.2999999705459","8193.72029690445","8.90545167151757","0.579909338083311","NA","NA"
2014,"YR2014","Turks and Caicos Islands","TCA","NA","NA","NA","NA","NA","NA","NA"
2014,"YR2014","Tuvalu","TUV","37859554.4597051","1.98788966658702","3826.90331140252","1.81263502953739","3.74628095217702","NA","NA"
2014,"YR2014","Uganda","UGA","26998477707.0964","4.81527310758976","714.567356471156","1.45971704751788","2.30088476950033","4.28820926320336","NA"
2014,"YR2014","Ukraine","UKR","131805126738.287","-6.60000295953766","3065.16422265266","-1.19465813883825","15.7328605866987","12.1883656509695","9.30000019073486"
2014,"YR2014","United Arab Emirates","ARE","399451327433.628","4.57028972121714","43962.7136932011","4.03903335987144","-1.34273631927969","NA","NA"
2014,"YR2014","United Kingdom","GBR","2990201431078.23","2.85284331716611","46278.5202128829","2.08091325336537","1.83752566497395","1.46019160885392","6.09999990463257"
2014,"YR2014","United States","USA","17348071500000","2.4277956361022","54398.4600093994","1.631258625836","1.64265780365899","1.62222297740851","6.19999980926514"
2014,"YR2014","Uruguay","URY","57235766827.0376","3.23879122851962","16737.973101175","2.89017513129541","9.37224628844116","8.87735333229858","6.59999990463257"
2014,"YR2014","Uzbekistan","UZB","63132848445.0133","8.10000000000002","2052.58678135925","6.29175523527444","13.5072364316096","NA","NA"
2014,"YR2014","Vanuatu","VUT","814954586.8173","2.30434710165453","3147.96485986836","0.0447307625080384","2.01062605662948","0.798863838096955","NA"
2014,"YR2014","Venezuela, RB","VEN","NA","-3.89438647450662","NA","-5.20250603320184","NA","62.1686499794828","7"
2014,"YR2014","Vietnam","VNM","186204652922.262","5.98365463697851","2052.31908380089","4.85126402268597","3.66238381086517","4.08589994072795","1.79999995231628"
2014,"YR2014","Virgin Islands (U.S.)","VIR","NA","NA","NA","NA","NA","NA","NA"
2014,"YR2014","West Bank and Gaza","WBG","12715600000","-1.09138924450848","2960.77800405245","-3.97425327493714","2.10620947676841","NA","26.8999996185303"
2014,"YR2014","Yemen, Rep.","YEM","NA","NA","NA","NA","NA","NA","NA"
2014,"YR2014","Zambia","ZMB","27134637888.441","5.02489023219053","1725.97454864009","1.84998244873462","5.04544734192538","7.81195441703916","NA"
2014,"YR2014","Zimbabwe","ZWE","14196912500","3.84829030719978","931.19818468692","1.4794764242065","1.33869185686815","-0.217286170986706","11.3000001907349"
,"","","","","","","","","",""
,"","","","","","","","","",""
,"","","","","","","","","",""
Data from database: World Development Indicators,"","","","","","","","","",""
Last Updated: 10/14/2016,"","","","","","","","","",""
